quando                    | quem    | balcao | o_que                     | canal_criado/usado 
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31317      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31296      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31342      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31342      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31345      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31354      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31345      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31305      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31354      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31316      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31305      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31307      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31316      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31307      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31320      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31323      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31320      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31309      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31323      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31322      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31309      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31358      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31322      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31344      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31358      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31344      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31279      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31311      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31279      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31325      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31311      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31313      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31281      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31325      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31313      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31281      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31280      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31324      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31280      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31324      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31341      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31341      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31352      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31346      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31352      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31343      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31289      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31299      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31289      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31346      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31343      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31308      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31299      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31310      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31308      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31357      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31310      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31297      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31312      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31357      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31297      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31291      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31312      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31291      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31347      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31302      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31347      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31302      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31283      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31368      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31283      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31366      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31368      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31366      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31286      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31319      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31286      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31365      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31319      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31321      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31321      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31298      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31363      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31298      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31365      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31361      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31363      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31318      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31361      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31318      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31285      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31349      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31285      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31349      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31377      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31362      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31314      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31314      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31290      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31293      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31293      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31290      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31284      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31364      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31377      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31364      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31355      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31284      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31355      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31277      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31277      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31304      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31304      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31353      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31431      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31353      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31431      
Wed May 27 18:25:22 2015  | Cliente | 4      | fim_atendimento           | /tmp/fc_31362      
Wed May 27 18:25:22 2015  | Balcao  | 4      | fecha_balcao              | /tmp/fb_30881      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31445      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31287      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31306      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31287      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31436      
Wed May 27 18:25:22 2015  | Cliente | 1      | fim_atendimento           | /tmp/fc_31306      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31435      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31445      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31436      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31435      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fecha_balcao              | /tmp/fb_30668      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31433      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31433      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31450      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31450      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31451      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31451      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31437      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31437      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31455      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31455      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31441      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31441      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31475      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31475      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31439      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31439      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31467      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31467      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31438      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31438      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31469      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31469      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31472      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31472      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31443      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31443      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31449      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31449      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31465      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31465      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31446      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31446      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31448      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31448      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31444      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31444      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31464      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31464      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31442      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31442      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31447      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31447      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31470      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31473      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31470      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31473      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31477      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31476      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31477      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31440      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31476      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31440      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31471      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31471      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31478      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31478      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31479      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31479      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31474      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31474      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31463      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31486      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31463      
Wed May 27 18:25:22 2015  | Cliente | 5      | fim_atendimento           | /tmp/fc_31486      
Wed May 27 18:25:22 2015  | Balcao  | 5      | fecha_balcao              | /tmp/fb_30923      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31506      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31506      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31507      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31520      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31507      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31520      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31509      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31509      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31513      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31517      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31513      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31517      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31511      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31511      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31515      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31521      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31515      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31521      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31516      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31518      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31516      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31514      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31519      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31518      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31512      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31519      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31514      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31508      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31512      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31508      
Wed May 27 18:25:22 2015  | Balcao  | 1      | fim_atend_cli             | /tmp/fc_31510      
Wed May 27 18:25:22 2015  | Cliente | 6      | fim_atendimento           | /tmp/fc_31510      
Wed May 27 18:25:26 2015  | Balcao  | 6      | fecha_balcao              | /tmp/fb_30922      
Wed May 27 18:25:29 2015  | Balcao  | 3      | fecha_balcao              | /tmp/fb_30669      
Wed May 27 18:25:29 2015  | Balcao  | 3      | fecha_loja                | /tmp/fb_30669      
